,date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
817,7/8/21,plate_9,Seren_Plate_9,Plate 9_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant1470-TMS21F2091P0008,ruth,NA,Leaf,CTAB
818,7/8/21,plate_9,Seren_Plate_9,Plate 9_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant1472-TMS21F2091P0010,ruth,NA,Leaf,CTAB
819,7/8/21,plate_9,Seren_Plate_9,Plate 9_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant1473-TMS21F2091P0011,ruth,NA,Leaf,CTAB
820,7/8/21,plate_9,Seren_Plate_9,Plate 9_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant1477-TMS21F2092P0001,ruth,NA,Leaf,CTAB
821,7/8/21,plate_9,Seren_Plate_9,Plate 9_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant1479-TMS21F2092P0003,ruth,NA,Leaf,CTAB
822,7/8/21,plate_9,Seren_Plate_9,Plate 9_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant1481-TMS21F2092P0005,ruth,NA,Leaf,CTAB
823,7/8/21,plate_9,Seren_Plate_9,Plate 9_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant1483-TMS21F2092P0007,ruth,NA,Leaf,CTAB
824,7/8/21,plate_9,Seren_Plate_9,Plate 9_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant1485-TMS21F2092P0009,ruth,NA,Leaf,CTAB
825,7/8/21,plate_9,Seren_Plate_9,Plate 9_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant1487-TMS21F2092P0011,ruth,NA,Leaf,CTAB
826,7/8/21,plate_9,Seren_Plate_9,Plate 9_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant1489-TMS21F2092P0013,ruth,NA,Leaf,CTAB
827,7/8/21,plate_9,Seren_Plate_9,Plate 9_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant1491-TMS21F2092P0015,ruth,NA,Leaf,CTAB
828,7/8/21,plate_9,Seren_Plate_9,Plate 9_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant1492-TMS21F2092P0016,ruth,NA,Leaf,CTAB
829,7/8/21,plate_9,Seren_Plate_9,Plate 9_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant1494-TMS21F2092P0018,ruth,NA,Leaf,CTAB
830,7/8/21,plate_9,Seren_Plate_9,Plate 9_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant1498-TMS21F2093P0002,ruth,NA,Leaf,CTAB
831,7/8/21,plate_9,Seren_Plate_9,Plate 9_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant1500-TMS21F2093P0004,ruth,NA,Leaf,CTAB
832,7/8/21,plate_9,Seren_Plate_9,Plate 9_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant1502-TMS21F2093P0006,ruth,NA,Leaf,CTAB
833,7/8/21,plate_9,Seren_Plate_9,Plate 9_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant1504-TMS21F2093P0008,ruth,NA,Leaf,CTAB
834,7/8/21,plate_9,Seren_Plate_9,Plate 9_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant1506-TMS21F2093P0010,ruth,NA,Leaf,CTAB
835,7/8/21,plate_9,Seren_Plate_9,Plate 9_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant1508-TMS21F2093P0012,ruth,NA,Leaf,CTAB
836,7/8/21,plate_9,Seren_Plate_9,Plate 9_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant1509-TMS21F2093P0013,ruth,NA,Leaf,CTAB
837,7/8/21,plate_9,Seren_Plate_9,Plate 9_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant1511-TMS21F2094P0001,ruth,NA,Leaf,CTAB
838,7/8/21,plate_9,Seren_Plate_9,Plate 9_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant1513-TMS21F2094P0003,ruth,NA,Leaf,CTAB
839,7/8/21,plate_9,Seren_Plate_9,Plate 9_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant1515-TMS21F2095P0001,ruth,NA,Leaf,CTAB
840,7/8/21,plate_9,Seren_Plate_9,Plate 9_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant1517-TMS21F2095P0003,ruth,NA,Leaf,CTAB
841,7/8/21,plate_9,Seren_Plate_9,Plate 9_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant1520-TMS21F2095P0006,ruth,NA,Leaf,CTAB
842,7/8/21,plate_9,Seren_Plate_9,Plate 9_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant1523-TMS21F2097P0002,ruth,NA,Leaf,CTAB
843,7/8/21,plate_9,Seren_Plate_9,Plate 9_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant1525-TMS21F2097P0004,ruth,NA,Leaf,CTAB
844,7/8/21,plate_9,Seren_Plate_9,Plate 9_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant1528-TMS21F2097P0007,ruth,NA,Leaf,CTAB
845,7/8/21,plate_9,Seren_Plate_9,Plate 9_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant1529-TMS21F2097P0008,ruth,NA,Leaf,CTAB
846,7/8/21,plate_9,Seren_Plate_9,Plate 9_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant1531-TMS21F2097P0010,ruth,NA,Leaf,CTAB
847,7/8/21,plate_9,Seren_Plate_9,Plate 9_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant1532-TMS21F2097P0011,ruth,NA,Leaf,CTAB
848,7/8/21,plate_9,Seren_Plate_9,Plate 9_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant1535-TMS21F2097P0014,ruth,NA,Leaf,CTAB
849,7/8/21,plate_9,Seren_Plate_9,Plate 9_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant1538-TMS21F2098P0001,ruth,NA,Leaf,CTAB
850,7/8/21,plate_9,Seren_Plate_9,Plate 9_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant1539-TMS21F2098P0002,ruth,NA,Leaf,CTAB
851,7/8/21,plate_9,Seren_Plate_9,Plate 9_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant1541-TMS21F2098P0004,ruth,NA,Leaf,CTAB
852,7/8/21,plate_9,Seren_Plate_9,Plate 9_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant1543-TMS21F2098P0006,ruth,NA,Leaf,CTAB
853,7/8/21,plate_9,Seren_Plate_9,Plate 9_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant1547-TMS21F2100P0001,ruth,NA,Leaf,CTAB
854,7/8/21,plate_9,Seren_Plate_9,Plate 9_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant1549-TMS21F2100P0003,ruth,NA,Leaf,CTAB
855,7/8/21,plate_9,Seren_Plate_9,Plate 9_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant1551-TMS21F2101P0001,ruth,NA,Leaf,CTAB
856,7/8/21,plate_9,Seren_Plate_9,Plate 9_H11,H11,11H,BLANK_Plate 9_H11,ruth,NA,Leaf,CTAB
857,7/8/21,plate_9,Seren_Plate_9,Plate 9_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant1552-TMS21F2101P0002,ruth,NA,Leaf,CTAB
858,7/8/21,plate_9,Seren_Plate_9,Plate 9_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant1553-TMS21F2102P0001,ruth,NA,Leaf,CTAB
859,7/8/21,plate_9,Seren_Plate_9,Plate 9_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant1555-TMS21F2102P0003,ruth,NA,Leaf,CTAB
860,7/8/21,plate_9,Seren_Plate_9,Plate 9_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant1556-TMS21F2102P0004,ruth,NA,Leaf,CTAB
861,7/8/21,plate_9,Seren_Plate_9,Plate 9_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant1557-TMS21F2102P0005,ruth,NA,Leaf,CTAB
862,7/8/21,plate_9,Seren_Plate_9,Plate 9_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant1558-TMS21F2102P0006,ruth,NA,Leaf,CTAB
863,7/8/21,plate_9,Seren_Plate_9,Plate 9_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant1559-TMS21F2102P0007,ruth,NA,Leaf,CTAB
864,7/8/21,plate_9,Seren_Plate_9,Plate 9_H12,H12,12H,BLANK_Plate 9_H12,ruth,NA,Leaf,CTAB
865,7/8/21,plate_10,Seren_Plate_10,plate 10_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant1560-TMS21F2102P0008,seren,NA,Leaf,CTAB
866,7/8/21,plate_10,Seren_Plate_10,plate 10_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant1562-TMS21F2102P0010,seren,NA,Leaf,CTAB
867,7/8/21,plate_10,Seren_Plate_10,plate 10_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant1564-TMS21F2102P0012,seren,NA,Leaf,CTAB
868,7/8/21,plate_10,Seren_Plate_10,plate 10_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant1566-TMS21F2102P0014,seren,NA,Leaf,CTAB
869,7/8/21,plate_10,Seren_Plate_10,plate 10_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant1568-TMS21F2102P0016,seren,NA,Leaf,CTAB
870,7/8/21,plate_10,Seren_Plate_10,plate 10_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant1569-TMS21F2102P0017,seren,NA,Leaf,CTAB
871,7/8/21,plate_10,Seren_Plate_10,plate 10_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant1570-TMS21F2102P0018,seren,NA,Leaf,CTAB
872,7/8/21,plate_10,Seren_Plate_10,plate 10_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant1572-TMS21F2102P0020,seren,NA,Leaf,CTAB
873,7/8/21,plate_10,Seren_Plate_10,plate 10_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant1575-TMS21F2103P0002,seren,NA,Leaf,CTAB
874,7/8/21,plate_10,Seren_Plate_10,plate 10_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant1576-TMS21F2103P0003,seren,NA,Leaf,CTAB
875,7/8/21,plate_10,Seren_Plate_10,plate 10_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant1577-TMS21F2104P0001,seren,NA,Leaf,CTAB
876,7/8/21,plate_10,Seren_Plate_10,plate 10_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant1579-TMS21F2104P0003,seren,NA,Leaf,CTAB
877,7/8/21,plate_10,Seren_Plate_10,plate 10_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant1581-TMS21F2105P0002,seren,NA,Leaf,CTAB
878,7/8/21,plate_10,Seren_Plate_10,plate 10_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant1583-TMS21F2106P0002,seren,NA,Leaf,CTAB
879,7/8/21,plate_10,Seren_Plate_10,plate 10_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant1585-TMS21F2107P0001,seren,NA,Leaf,CTAB
880,7/8/21,plate_10,Seren_Plate_10,plate 10_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant1587-TMS21F2107P0003,seren,NA,Leaf,CTAB
881,7/8/21,plate_10,Seren_Plate_10,plate 10_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant1589-TMS21F2107P0005,seren,NA,Leaf,CTAB
882,7/8/21,plate_10,Seren_Plate_10,plate 10_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant1591-TMS21F2107P0007,seren,NA,Leaf,CTAB
883,7/8/21,plate_10,Seren_Plate_10,plate 10_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant1593-TMS21F2107P0009,seren,NA,Leaf,CTAB
884,7/8/21,plate_10,Seren_Plate_10,plate 10_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant1595-TMS21F2107P0011,seren,NA,Leaf,CTAB
885,7/8/21,plate_10,Seren_Plate_10,plate 10_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant1598-TMS21F2107P0014,seren,NA,Leaf,CTAB
886,7/8/21,plate_10,Seren_Plate_10,plate 10_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant1600-TMS21F2107P0016,seren,NA,Leaf,CTAB
887,7/8/21,plate_10,Seren_Plate_10,plate 10_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant1601-TMS21F2107P0017,seren,NA,Leaf,CTAB
888,7/8/21,plate_10,Seren_Plate_10,plate 10_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant1605-TMS21F2107P0021,seren,NA,Leaf,CTAB
889,7/8/21,plate_10,Seren_Plate_10,plate 10_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant1603-TMS21F2107P0019,seren,NA,Leaf,CTAB
890,7/8/21,plate_10,Seren_Plate_10,plate 10_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant1620-TMS21F2108P0001,seren,NA,Leaf,CTAB
891,7/8/21,plate_10,Seren_Plate_10,plate 10_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant1622-TMS21F2108P0003,seren,NA,Leaf,CTAB
892,7/8/21,plate_10,Seren_Plate_10,plate 10_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant1623-TMS21F2108P0004,seren,NA,Leaf,CTAB
893,7/8/21,plate_10,Seren_Plate_10,plate 10_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant1627-TMS21F2108P0008,seren,NA,Leaf,CTAB
894,7/8/21,plate_10,Seren_Plate_10,plate 10_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant1628-TMS21F2108P0009,seren,NA,Leaf,CTAB
895,7/8/21,plate_10,Seren_Plate_10,plate 10_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant1633-TMS21F2109P0002,seren,NA,Leaf,CTAB
896,7/8/21,plate_10,Seren_Plate_10,plate 10_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant1636-TMS21F2109P0005,seren,NA,Leaf,CTAB
897,7/8/21,plate_10,Seren_Plate_10,plate 10_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant1638-TMS21F2109P0007,seren,NA,Leaf,CTAB
898,7/8/21,plate_10,Seren_Plate_10,plate 10_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant1641-TMS21F2110P0002,seren,NA,Leaf,CTAB
899,7/8/21,plate_10,Seren_Plate_10,plate 10_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant1643-TMS21F2110P0004,seren,NA,Leaf,CTAB
900,7/8/21,plate_10,Seren_Plate_10,plate 10_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant1645-TMS21F2110P0006,seren,NA,Leaf,CTAB
901,7/8/21,plate_10,Seren_Plate_10,plate 10_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant1647-TMS21F2111P0002,seren,NA,Leaf,CTAB
902,7/8/21,plate_10,Seren_Plate_10,plate 10_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant1649-TMS21F2112P0001,seren,NA,Leaf,CTAB
903,7/8/21,plate_10,Seren_Plate_10,plate 10_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant1650-TMS21F2112P0002,seren,NA,Leaf,CTAB
904,7/8/21,plate_10,Seren_Plate_10,plate 10_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant1651-TMS21F2112P0003,seren,NA,Leaf,CTAB
905,7/8/21,plate_10,Seren_Plate_10,plate 10_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant1653-TMS21F2112P0005,seren,NA,Leaf,CTAB
906,7/8/21,plate_10,Seren_Plate_10,plate 10_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant1655-TMS21F2112P0007,seren,NA,Leaf,CTAB
907,7/8/21,plate_10,Seren_Plate_10,plate 10_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant1657-TMS21F2112P0009,seren,NA,Leaf,CTAB
908,7/8/21,plate_10,Seren_Plate_10,plate 10_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant1659-TMS21F2112P0011,seren,NA,Leaf,CTAB
909,7/8/21,plate_10,Seren_Plate_10,plate 10_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant1661-TMS21F2112P0013,seren,NA,Leaf,CTAB
910,7/8/21,plate_10,Seren_Plate_10,plate 10_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant1662-TMS21F2112P0014,seren,NA,Leaf,CTAB
911,7/8/21,plate_10,Seren_Plate_10,plate 10_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant1665-TMS21F2113P0001,seren,NA,Leaf,CTAB
912,7/8/21,plate_10,Seren_Plate_10,plate 10_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant1667-TMS21F2114P0002,seren,NA,Leaf,CTAB
913,7/8/21,plate_10,Seren_Plate_10,plate 10_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant1668-TMS21F2114P0003,seren,NA,Leaf,CTAB
914,7/8/21,plate_10,Seren_Plate_10,plate 10_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant1670-TMS21F2114P0005,seren,NA,Leaf,CTAB
915,7/8/21,plate_10,Seren_Plate_10,plate 10_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant1671-TMS21F2115P0001,seren,NA,Leaf,CTAB
916,7/8/21,plate_10,Seren_Plate_10,plate 10_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant1672-TMS21F2116P0001,seren,NA,Leaf,CTAB
917,7/8/21,plate_10,Seren_Plate_10,plate 10_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant1674-TMS21F2117P0002,seren,NA,Leaf,CTAB
918,7/8/21,plate_10,Seren_Plate_10,plate 10_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant1676-TMS21F2119P0001,seren,NA,Leaf,CTAB
919,7/8/21,plate_10,Seren_Plate_10,plate 10_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant1678-TMS21F2119P0003,seren,NA,Leaf,CTAB
920,7/8/21,plate_10,Seren_Plate_10,plate 10_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant1680-TMS21F2119P0005,seren,NA,Leaf,CTAB
921,7/8/21,plate_10,Seren_Plate_10,plate 10_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant1684-TMS21F2119P0009,seren,NA,Leaf,CTAB
922,7/8/21,plate_10,Seren_Plate_10,plate 10_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant1687-TMS21F2120P0001,seren,NA,Leaf,CTAB
923,7/8/21,plate_10,Seren_Plate_10,plate 10_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant1689-TMS21F2120P0003,seren,NA,Leaf,CTAB
924,7/8/21,plate_10,Seren_Plate_10,plate 10_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant1691-TMS21F2120P0005,seren,NA,Leaf,CTAB
925,7/8/21,plate_10,Seren_Plate_10,plate 10_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant1693-TMS21F2120P0007,seren,NA,Leaf,CTAB
926,7/8/21,plate_10,Seren_Plate_10,plate 10_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant1695-TMS21F2120P0009,seren,NA,Leaf,CTAB
927,7/8/21,plate_10,Seren_Plate_10,plate 10_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant1697-TMS21F2120P0011,seren,NA,Leaf,CTAB
928,7/8/21,plate_10,Seren_Plate_10,plate 10_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant1699-TMS21F2120P0013,seren,NA,Leaf,CTAB
929,7/8/21,plate_10,Seren_Plate_10,plate 10_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant1701-TMS21F2120P0015,seren,NA,Leaf,CTAB
930,7/8/21,plate_10,Seren_Plate_10,plate 10_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant1703-TMS21F2120P0017,seren,NA,Leaf,CTAB
931,7/8/21,plate_10,Seren_Plate_10,plate 10_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant1705-TMS21F2120P0019,seren,NA,Leaf,CTAB
932,7/8/21,plate_10,Seren_Plate_10,plate 10_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant1710-TMS21F2121P0002,seren,NA,Leaf,CTAB
933,7/8/21,plate_10,Seren_Plate_10,plate 10_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant1712-TMS21F2121P0004,seren,NA,Leaf,CTAB
934,7/8/21,plate_10,Seren_Plate_10,plate 10_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant1714-TMS21F2121P0006,seren,NA,Leaf,CTAB
935,7/8/21,plate_10,Seren_Plate_10,plate 10_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant1715-TMS21F2121P0007,seren,NA,Leaf,CTAB
936,7/8/21,plate_10,Seren_Plate_10,plate 10_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant1717-TMS21F2121P0009,seren,NA,Leaf,CTAB
937,7/8/21,plate_10,Seren_Plate_10,plate 10_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant1719-TMS21F2121P0011,seren,NA,Leaf,CTAB
938,7/8/21,plate_10,Seren_Plate_10,plate 10_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant1720-TMS21F2121P0012,seren,NA,Leaf,CTAB
939,7/8/21,plate_10,Seren_Plate_10,plate 10_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant1721-TMS21F2121P0013,seren,NA,Leaf,CTAB
940,7/8/21,plate_10,Seren_Plate_10,plate 10_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant1724-TMS21F2122P0001,seren,NA,Leaf,CTAB
941,7/8/21,plate_10,Seren_Plate_10,plate 10_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant1726-TMS21F2122P0003,seren,NA,Leaf,CTAB
942,7/8/21,plate_10,Seren_Plate_10,plate 10_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant1727-TMS21F2122P0004,seren,NA,Leaf,CTAB
943,7/8/21,plate_10,Seren_Plate_10,plate 10_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant1728-TMS21F2122P0005,seren,NA,Leaf,CTAB
944,7/8/21,plate_10,Seren_Plate_10,plate 10_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant1730-TMS21F2123P0001,seren,NA,Leaf,CTAB
945,7/8/21,plate_10,Seren_Plate_10,plate 10_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant1732-TMS21F2123P0003,seren,NA,Leaf,CTAB
946,7/8/21,plate_10,Seren_Plate_10,plate 10_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant1733-TMS21F2123P0004,seren,NA,Leaf,CTAB
947,7/8/21,plate_10,Seren_Plate_10,plate 10_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant1736-TMS21F2125P0003,seren,NA,Leaf,CTAB
948,7/8/21,plate_10,Seren_Plate_10,plate 10_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant1737-TMS21F2125P0004,seren,NA,Leaf,CTAB
949,7/8/21,plate_10,Seren_Plate_10,plate 10_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant1739-TMS21F2125P0006,seren,NA,Leaf,CTAB
950,7/8/21,plate_10,Seren_Plate_10,plate 10_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant1740-TMS21F2125P0007,seren,NA,Leaf,CTAB
951,7/8/21,plate_10,Seren_Plate_10,plate 10_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant1741-TMS21F2125P0008,seren,NA,Leaf,CTAB
952,7/8/21,plate_10,Seren_Plate_10,plate 10_H11,H11,11H,BLANK_plate 10_H11,seren,NA,Leaf,CTAB
953,7/8/21,plate_10,Seren_Plate_10,plate 10_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant1743-TMS21F2126P0001,seren,NA,Leaf,CTAB
954,7/8/21,plate_10,Seren_Plate_10,plate 10_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant1744-TMS21F2127P0001,seren,NA,Leaf,CTAB
955,7/8/21,plate_10,Seren_Plate_10,plate 10_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant1747-TMS21F2128P0001,seren,NA,Leaf,CTAB
956,7/8/21,plate_10,Seren_Plate_10,plate 10_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant1749-TMS21F2129P0001,seren,NA,Leaf,CTAB
957,7/8/21,plate_10,Seren_Plate_10,plate 10_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant1751-TMS21F2130P0001,seren,NA,Leaf,CTAB
958,7/8/21,plate_10,Seren_Plate_10,plate 10_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant1753-TMS21F2130P0003,seren,NA,Leaf,CTAB
959,7/8/21,plate_10,Seren_Plate_10,plate 10_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant1755-TMS21F2130P0005,seren,NA,Leaf,CTAB
960,7/8/21,plate_10,Seren_Plate_10,plate 10_H12,H12,12H,BLANK_plate 10_H12,seren,NA,Leaf,CTAB
961,7/8/21,plate_11,Seren_Plate_11,Plate 11_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant1757-TMS21F2130P0007,seren,NA,Leaf,CTAB
962,7/8/21,plate_11,Seren_Plate_11,Plate 11_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant1759-TMS21F2130P0009,seren,NA,Leaf,CTAB
963,7/8/21,plate_11,Seren_Plate_11,Plate 11_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant1770-TMS21F2131P0002,seren,NA,Leaf,CTAB
964,7/8/21,plate_11,Seren_Plate_11,Plate 11_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant1772-TMS21F2132P0002,seren,NA,Leaf,CTAB
965,7/8/21,plate_11,Seren_Plate_11,Plate 11_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant1774-TMS21F2133P0002,seren,NA,Leaf,CTAB
966,7/8/21,plate_11,Seren_Plate_11,Plate 11_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant1776-TMS21F2134P0002,seren,NA,Leaf,CTAB
967,7/8/21,plate_11,Seren_Plate_11,Plate 11_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant1778-TMS21F2135P0002,seren,NA,Leaf,CTAB
968,7/8/21,plate_11,Seren_Plate_11,Plate 11_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant1783-TMS21F2136P0003,seren,NA,Leaf,CTAB
969,7/8/21,plate_11,Seren_Plate_11,Plate 11_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant1785-TMS21F2136P0005,seren,NA,Leaf,CTAB
970,7/8/21,plate_11,Seren_Plate_11,Plate 11_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant1787-TMS21F2136P0007,seren,NA,Leaf,CTAB
971,7/8/21,plate_11,Seren_Plate_11,Plate 11_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant1789-TMS21F2137P0001,seren,NA,Leaf,CTAB
972,7/8/21,plate_11,Seren_Plate_11,Plate 11_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant1791-TMS21F2137P0003,seren,NA,Leaf,CTAB
973,7/8/21,plate_11,Seren_Plate_11,Plate 11_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant1794-TMS21F2138P0001,seren,NA,Leaf,CTAB
974,7/8/21,plate_11,Seren_Plate_11,Plate 11_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant1796-TMS21F2139P0001,seren,NA,Leaf,CTAB
975,7/8/21,plate_11,Seren_Plate_11,Plate 11_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant1798-TMS21F2139P0003,seren,NA,Leaf,CTAB
